id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq
1045375,1275779,12000,12000,11950, 36 months,12.42,400.99,B,B4,post fall school district,10+ years,RENT,55000,Source Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1045375,,credit_card,Consolidate Cards,992xx,WA,14.18,1,Sep-97,0,15,,6,0,6934,78.8,11,f,0,0,14432.08451,14372,12000,2432.08,0,0,0,Jan-15,412.77,,Dec-14,0,,1,INDIVIDUAL,,,,0
1046931,1278000,3000,3000,3000, 36 months,11.71,99.23,B,B3,JCPenney,10+ years,RENT,30000,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046931,,credit_card,get out of debt loan,801xx,CO,10.68,0,Mar-99,1,57,,3,0,830,16.6,18,f,0,0,3324.21,3324.21,3000,324.21,0,0,0,Jan-13,2138.92,,Jan-16,0,,1,INDIVIDUAL,,,,0
1047061,1272722,7000,7000,7000, 36 months,8.9,222.28,A,A5,"Jaloudi & Associates, LLC",2 years,RENT,45000,Source Verified,Dec-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1047061,  Borrower added on 11/28/11 > Hopefully this loan will help me start a business in the future<br><br> Borrower added on 11/28/11 > I would like to put some money away in the savings that will accrue interest in the future<br>The loan will help me pay off some high-interest credit cards.,other,Personal Loan,074xx,NJ,6.13,0,Dec-04,3,,,17,0,9924,27.7,30,f,0,0,5872.44,5872.44,4653.05,894.95,0,324.44,3.244400002,Jan-14,222.28,,Jun-14,0,,1,INDIVIDUAL,,,,0
1039468,1269402,21000,21000,21000, 36 months,11.71,694.6,B,B3,Pepsi Bottling Ventures,10+ years,MORTGAGE,60000,Source Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1039468,"  Borrower added on 11/29/11 > I am moving back into my house and I need to have a driveway installed, a storage building built, and some flooring redone.  I have worked at Pepsi for over 20 years, I have been in management for over 10 of those years and my job seems very stable for the current economic times.  My current budget is my house payment, utilities, and groceries.   All of my vehicles are paid for.  <br>",home_improvement,Home Improvement Loan,284xx,NC,3,1,Nov-94,0,5,,4,0,8296,62.8,13,f,0,0,25001.25424,25001.25,21000,4001.25,0,0,0,Dec-14,710.79,,Dec-14,0,,1,INDIVIDUAL,,,,0
1046905,1277969,25000,25000,25000, 60 months,22.06,691.33,F,F4,Jeico Security ,7 years,RENT,180000,Source Verified,Dec-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046905,  Borrower added on 11/29/11 > Please approve ASAP<br>,small_business,Small Business,928xx,CA,7.04,0,Feb-05,1,,,5,0,11260,78.7,7,f,0,0,10228.09,10228.09,3367.5,5617.19,0,1243.4,12.22,Jan-13,691.33,,Jun-13,0,,1,INDIVIDUAL,,,,0
1047031,1277899,12000,12000,12000, 60 months,14.27,280.91,C,C2,pseg co,10+ years,MORTGAGE,68000,Verified,Dec-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1047031,  Borrower added on 11/29/11 > i've been at my present job 30 years in january obtaining this loan will allow me to free up some capitol and enhance my on-line business i started.<br><br> Borrower added on 11/29/11 > i have been on my present job for 30 years as of january this loan will allow me to enhance my new online business.<br>,debt_consolidation,get out of debt,075xx,NJ,9.35,1,Oct-88,1,19,,6,0,5067,67.6,11,f,0,0,4214.09,4214.09,2439.93,1201.42,14.97219405,557.77,5.11,Oct-12,280.91,,Feb-13,0,,1,INDIVIDUAL,,,,0
1047020,1277885,25000,25000,25000, 60 months,18.25,638.25,D,D5,Sorenson Communications,6 years,MORTGAGE,92604,Source Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1047020,"  Borrower added on 11/29/11 > this is a credit card consolidation loan.  I plan to make additional payments to pay it down as soon as possible.  i currently make significant payments on my credit cards, they are just spread out over several loans.  <br><br> Borrower added on 11/29/11 > pay down credit card loans that are spread out over several cards<br><br> Borrower added on 11/29/11 > credit card consolidation loan that will help pay down multiple loans that are spread out over several cards <br><br>",debt_consolidation,Conso Loan,144xx,NY,18.84,1,Oct-81,2,4,,20,0,27681,47.4,57,f,0,0,29285.69,29285.69,25000,4285.69,0,0,0,Dec-12,22273.73,,Jan-16,0,,1,INDIVIDUAL,,,,0
1046890,1277952,6075,6075,6075, 36 months,6.03,184.9,A,A1,"Akamai Technologies, Inc.",8 years,MORTGAGE,79200,Source Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046890,,debt_consolidation,Pay off credit card,019xx,MA,10.17,0,Mar-97,0,,,9,0,15279,35.8,30,f,0,0,6646.926703,6646.93,6075,571.93,0,0,0,Aug-14,916.07,,Jan-16,0,,1,INDIVIDUAL,,,,0
1047018,1277883,5000,5000,5000, 36 months,11.71,165.38,B,B3,Wolverine Tube,10+ years,RENT,43000,Source Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1047018,,other,Personal Loan,748xx,OK,13.48,0,Sep-95,0,30,,3,0,3007,50.1,28,f,0,0,5950.733572,5950.73,5000,950.73,0,0,0,Dec-14,176.99,,Jan-16,0,,1,INDIVIDUAL,,,,0
1040467,1270445,10400,10400,10400, 36 months,15.27,361.9,C,C4,randwhitney northeast,10+ years,RENT,38004,Not Verified,Dec-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1040467,  Borrower added on 11/29/11 > hi all would love some help getting things back on the right track   <br>,debt_consolidation,Debt Consolidation,038xx,NH,19.58,0,Mar-99,1,,,11,0,13017,63.2,20,f,0,0,9771.3,9771.3,7313.37,2457.93,0,0,0,Apr-14,37.45,,Jan-16,0,,1,INDIVIDUAL,,,,0
1046549,1277597,8000,8000,8000, 36 months,15.96,281.1,C,C5,quad graphics,4 years,OWN,42000,Source Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046549,  Borrower added on 11/29/11 > I plan to use the funds for some minor debt consolidation and pay off property tax. I have a stable job with steady income.<br>,debt_consolidation,payments due,310xx,GA,12.34,0,Apr-00,2,,,7,0,12742,98.8,11,f,0,0,9918.366348,9918.37,8000,1918.37,0,0,0,Feb-14,2914.29,,Feb-14,0,,1,INDIVIDUAL,,,,0
1047002,1277867,11000,11000,11000, 36 months,12.42,367.57,B,B4,SPX Corporation ,1 year,RENT,85000,Source Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1047002,  Borrower added on 11/29/11 > I have requested this loan to consolidate all of my current credit card debt at this time.  This loan will allow me to free up $400/month outside of the monthly payments this loan will require.<br>,credit_card,Credit Card Payoff,282xx,NC,18.17,0,Nov-98,0,,,10,0,9908,87.7,19,f,0,0,12558.38,12558.38,11000,1558.38,0,0,0,Jul-13,2955.55,,Jan-16,0,,1,INDIVIDUAL,,,,0
1046117,1277152,33600,33600,33600, 60 months,14.27,786.53,C,C2,Bradley University,10+ years,RENT,86000,Source Verified,Dec-11,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046117,"  Borrower added on 11/29/11 > The funds will be used to consolidate my three sources of debt.<br>I have excellent credit scores.<br>21 years of employment with the same employer, with extreme job stability.<br>",debt_consolidation,consolidate,616xx,IL,20.57,0,Apr-91,0,,,6,0,45043,57,18,f,8071.62,8071.62,38527.75,38527.75,25528.37,12999.38,0,0,0,Jan-16,786.53,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0
1046854,1277711,12000,12000,12000, 36 months,14.27,411.71,C,C2,gad light,3 years,RENT,75000,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046854,,credit_card,living smart,921xx,CA,24.56,0,Dec-05,0,,,17,0,11222,93.5,24,f,0,0,13783.67,13783.67,12000,1783.67,0,0,0,Mar-13,8035.12,,Sep-15,0,,1,INDIVIDUAL,,,,0
1045047,1275444,12000,12000,12000, 36 months,6.62,368.45,A,A2,Toyota,10+ years,MORTGAGE,90000,Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1045047,,debt_consolidation,Consolidation,403xx,KY,12.09,0,Apr-93,2,,,8,0,16851,33.1,53,f,0,0,13261.07167,13261.07,12000,1261.07,0,0,0,Dec-14,389.24,,Dec-14,0,,1,INDIVIDUAL,,,,0
1036307,1266169,11100,11100,11100, 60 months,15.96,269.7,C,C5,Jefferson Security Bank,10+ years,MORTGAGE,50000,Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1036307,"  Borrower added on 11/29/11 > Pay Down Debts, Satisfactory Credit Score, working for the same employer for 10+ years.<br>",debt_consolidation,The Blessing Loan,254xx,WV,24.12,0,Aug-98,2,,,14,0,16205,73.7,52,f,0,0,14747.10253,14747.1,11100,3647.1,0,0,0,Jul-14,6424.8,,Jan-16,0,,1,INDIVIDUAL,,,,0
1046840,1277693,20000,20000,19975, 36 months,18.64,729.49,E,E1,Lighthouse Property Management Inc.,2 years,RENT,61000,Source Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046840,,debt_consolidation,Debt Consolidation Loan,900xx,CA,12.28,0,Nov-03,1,31,,13,0,10939,70.3,32,f,0,0,26267.68789,26234.86,20000,6267.69,0,0,0,Jan-15,750.62,,Jan-15,0,,1,INDIVIDUAL,,,,0
1046255,1276891,3000,3000,3000, 36 months,10.65,97.72,B,B2,Castle & Cooke Mortgage,4 years,RENT,40000,Not Verified,Dec-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046255,  Borrower added on 11/29/11 > I am looking to consolidate my bills so I can pay them off faster. My goal is buy a house in the next few years and I want to be debt free. I have a stable job with stable income. I have been with my current employer for over 4 years. I pay my bills on time and I don't over extend myself. <br>,debt_consolidation,Bill Consolidation,853xx,AZ,8.58,0,Nov-94,2,34,,6,0,1476,73.8,28,f,0,0,2635.84,2635.84,2156.21,479.63,0,0,0,Mar-14,97.72,,Jan-16,0,,1,INDIVIDUAL,,,,0
1046826,1277678,15075,15075,15075, 36 months,15.27,524.58,C,C4,Swift Transportation,6 years,RENT,37000,Not Verified,Dec-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046826,,debt_consolidation,Debt Consolidation Loan,147xx,NY,20.5,0,Jun-02,1,,,7,0,15806,72.2,10,f,0,0,14333.42,14333.42,10146.62,3492.46,0,694.34,6.943399995,Mar-14,44.72,,Jul-14,0,,1,INDIVIDUAL,,,,0
1046749,1277811,15000,15000,15000, 36 months,17.27,536.81,D,D3,TechMahindra(America) Inc,6 years,RENT,90000,Source Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046749,,credit_card,To pay off the credit card loan,064xx,CT,5.84,0,Jun-06,1,45,,10,0,9048,66.5,15,f,0,0,19320.20242,19320.2,15000,4320.2,0,0,0,Dec-14,549.27,,Dec-14,0,,1,INDIVIDUAL,,,,0
1046822,1277674,24000,24000,23975, 36 months,17.58,862.61,D,D4,Liberty Mutual,3 years,MORTGAGE,80500,Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046822,,credit_card,Credit Card Refinance,038xx,NH,14.33,0,Nov-99,1,,,13,0,23530,73.2,23,f,0,0,30695.83083,30663.91,24000,6695.83,0,0,0,May-14,6604.27,,Jan-16,0,,1,INDIVIDUAL,,,,0
1046809,1277660,8500,8500,8500, 36 months,10.65,276.88,B,B2,"Victor M. Morales, Architect",10+ years,RENT,50000,Source Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046809,"  Borrower added on 11/28/11 > Hi, <br>I need this loan to pay off my high APR Credit Cards and minimize number of payments every month to a single payment. I always pay the payment on time. Last month i paid off my leased car with out missing a single payment in 36 months and also paying off credit cards on time without missing a payment.<br>Thanks<br>",debt_consolidation,Liberty,114xx,NY,16.32,0,Aug-02,3,,,13,0,8088,34.4,31,f,0,0,9963.881151,9963.88,8500,1463.88,0,0,0,Dec-14,291.8,,Dec-14,0,,1,INDIVIDUAL,,,,0
1046792,1277642,28000,28000,27975, 60 months,18.64,720.81,E,E1,morgan stanley,2 years,MORTGAGE,120000,Verified,Dec-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046792,"  Borrower added on 11/28/11 > i am hoping to secure this loan so that I can consolidate all my credit and have one single payment, for less than what I am paying now, and be free of all credit cards. the intent, if i am successful, is to shred all cards when funded and finally get the clean start i need so that i can better provide for my family.<br>",debt_consolidation,Debt Consolidation Loan,100xx,NY,10.18,0,Jan-96,3,,,9,0,35694,92.7,35,f,0,0,25106.38,25084.05,11384.31,11345.94,0,2376.13,23.6128,Aug-14,400,,Jan-16,0,,1,INDIVIDUAL,,,,0
1039392,1269322,23000,23000,22975, 60 months,18.64,592.09,E,E1,Delta Air Lines,6 years,RENT,62000,Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1039392,  Borrower added on 11/28/11 > I am applying for this loan to consolidate debt.  The monthly payment on the loan is less than what I am paying monthly across what I am trying to consolidate and will allow me to payoff the amounts quicker.  I have never been late with a payment and am hoping to improve my credit score.  I have been employed with the same company for over 6 years and have foresee a long future with them.<br>,debt_consolidation,Debt Consolidation Loan,303xx,GA,21.17,0,Nov-95,0,73,,13,0,23773,72.3,38,f,0,0,31409.28948,31375.19,23000,8409.29,0,0,0,Apr-14,15442.88,,Apr-14,0,,1,INDIVIDUAL,,,,0
1046712,1277770,5500,5500,5500, 36 months,9.91,177.24,B,B1,Andritz,6 years,MORTGAGE,59000,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046712,  Borrower added on 11/28/11 > This loan is to pay off my vehicle.<br>,debt_consolidation,Dept consolidation,760xx,TX,8.75,0,Jun-96,1,53,,3,0,2361,17.5,15,f,0,0,6283.23,6283.23,5500,783.23,0,0,0,Feb-14,464.56,,Feb-14,0,,1,INDIVIDUAL,,,,0
1046552,1277600,15000,15000,14975, 36 months,22.35,575.58,F,F5,United States Postal Service,10+ years,RENT,67000,Verified,Dec-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046552,,debt_consolidation,Debt Consolidation Loan,100xx,NY,17.57,2,Nov-99,1,15,,3,0,9984,99.8,26,f,0,0,15214.98,15189.8,9299.72,5089.49,0,825.77,8.257699996,Feb-14,36.8,,Jun-14,0,,1,INDIVIDUAL,,,,0
623231,798733,5000,5000,5000, 36 months,12.69,167.73,B,B5,Northern Trust,3 years,MORTGAGE,142000,Verified,Dec-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=623231,  Borrower added on 11/28/11 > I had a promotional rate on my credit card expire and the curent rate is very high.  I'm trying to refinance the balance to a fixed rate that I know will be paid off in a fixed amount of time.<br><br> Borrower added on 11/28/11 > This loan will be used to pay off a high interest balance on a credit card.  I had a promotional rate expire leaving me with this balance.  I would like to get the balance under a fixed term loan that I know will be paid off at a specific time.<br>,debt_consolidation,Refinance high interest credit card,605xx,IL,13.28,0,Feb-90,1,,,11,0,32945,53.3,22,f,0,0,5025.25,5025.25,3858.78,985.63,0,180.84,1.6108,May-14,167.73,,Oct-14,0,,1,INDIVIDUAL,,,,0
1040347,1270317,8875,8875,8875, 36 months,14.65,306.14,C,C3,Cross Country Staffing,< 1 year,RENT,33000,Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1040347,,wedding,For a Dream Wedding,331xx,FL,21.16,3,Jul-06,1,12,,18,0,3971,41.8,29,f,0,0,9998.44,9998.44,8875,1123.44,0,0,0,Aug-13,687.57,,Jan-16,0,,1,INDIVIDUAL,,,,0
1046653,1277507,8000,8000,8000, 36 months,9.91,257.8,B,B1,kade ,< 1 year,RENT,30000,Source Verified,Dec-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046653,,moving,new start,153xx,PA,3.88,0,Mar-04,4,,,4,0,273,18.2,6,f,0,0,7495.28,7495.28,5998.88,1203.4,0,293,2.7688,Apr-14,257.8,,Sep-14,0,,1,INDIVIDUAL,,,,0
1046531,1277577,4500,4500,4500, 36 months,14.27,154.4,C,C2,Sherwin-Williams,10+ years,RENT,55000,Not Verified,Nov-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046531,  Borrower added on 11/28/11 > I plan to use the funds to consolidate credit card debts.. I have held a job with the same company for 13 years <br> Borrower added on 11/29/11 > have always made payments on time for all financial obligations<br><br> Borrower added on 11/29/11 > credit card debts of approximately $3900...  with interest rates between 17 and 24%  no student loans or mortgages<br> Borrower added on 11/29/11 > Job is in management position stable and secure<br><br>,debt_consolidation,Debt Consolidation Loan,327xx,FL,18.92,1,Jul-93,2,7,,16,0,10637,66.8,26,f,0,0,4211.99,4211.99,3045.41,961.41,0,205.17,2.0517,Feb-14,154.4,,Jul-14,0,,1,INDIVIDUAL,,,,0
1046646,1277499,35000,35000,35000, 60 months,13.49,805.17,C,C1,Chevron,10+ years,MORTGAGE,135000,Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046646,,other,investments,161xx,PA,7.72,0,Sep-95,4,,,16,0,6976,6.7,34,f,0,0,35782.71,35782.71,35000,782.71,0,0,0,Feb-12,34981.66,,Feb-12,0,,1,INDIVIDUAL,,,,0
1043550,1273887,10000,10000,10000, 36 months,13.49,339.31,C,C1,CPC,5 years,OWN,25000,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1043550,,credit_card,card repayment,112xx,NY,10.32,0,Jul-06,2,44,,8,0,10251,51,14,f,0,0,12209.10033,12209.1,10000,2209.1,0,0,0,Dec-14,358.73,,Dec-14,0,,1,INDIVIDUAL,,,,0
1043410,1273734,18650,18650,18600, 36 months,7.9,583.57,A,A4,G and K Services,10+ years,MORTGAGE,50000,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1043410,,credit_card,keywest,544xx,WI,21.62,0,Jan-89,0,,,11,0,25499,55.9,23,f,0,0,21007.21353,20950.91,18650,2357.21,0,0,0,Dec-14,589.54,,Dec-14,0,,1,INDIVIDUAL,,,,0
1046530,1277576,16000,16000,15975, 60 months,15.27,382.92,C,C4,Digital Evolution Inc.,5 years,RENT,99000,Verified,Dec-11,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046530,,debt_consolidation,credit card debt,112xx,NY,7.76,0,Apr-00,2,,,7,0,22799,56.6,12,f,3931.09,3924.87,18717.04,18687.94,12068.91,6648.13,0,0,0,Jan-16,382.92,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0
1046616,1277464,23700,23700,23700, 60 months,17.58,596.43,D,D4,Federal Reserve Bank of Boston,5 years,RENT,105842,Source Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046616,,credit_card,Lending Club Loan,024xx,MA,13.17,0,Nov-98,3,,,7,0,17384,92.6,27,f,0,0,33449.39357,33449.39,23700,9749.39,0,0,0,Dec-14,12607.44,,Jul-15,0,,1,INDIVIDUAL,,,,0
1035978,1265637,6400,6400,6400, 36 months,7.51,199.11,A,A3,United Stationers,< 1 year,RENT,76800,Not Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1035978,  Borrower added on 11/29/11 >  I am looking to shrink my footprint by getting rid of my car. The loan is for a motorcycle to cover short trips and places where public transport doesn't run. Thanks so much for considering this investment.<br>,major_purchase,Major Purchase Loan,600xx,IL,9.58,0,Apr-98,1,,,11,0,12306,38.1,20,f,0,0,7166.272547,7166.27,6400,766.27,0,0,0,Dec-14,209.64,,Dec-15,0,,1,INDIVIDUAL,,,,0
1046407,1277245,7000,7000,7000, 60 months,18.64,180.21,E,E1,Amplify FCU,2 years,RENT,33000,Source Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046407,  Borrower added on 11/29/11 > My job is also really stable. I have been in my current job for 2 years but have had 4 years in my profession. <br>,other,Other Loan,787xx,TX,8.8,0,Feb-07,1,,,14,0,4029,27.8,21,f,0,0,7389.85,7389.85,7000,389.85,0,0,0,May-12,3673.76,,Jun-12,0,,1,INDIVIDUAL,,,,0
1046604,1277452,3500,3500,3500, 36 months,14.27,120.09,C,C2,SAS Retail Merchandising,< 1 year,RENT,34000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046604,"  Borrower added on 11/28/11 > I plan on using this money to pay down on my credit card with a higher interest rate. I pay all my bills on time.  My job is very stable, we already have projects projected through the year end of 2013 and we have started planning project for calendar year 2014.  <br>",debt_consolidation,Debt Consolidation,948xx,CA,20.19,0,Dec-01,0,68,,9,0,11097,70.2,14,f,0,0,4320.044523,4320.04,3500,820.04,0,0,0,Dec-14,128.59,,Jan-16,0,,1,INDIVIDUAL,,,,0
